,product_title,product_url,img_url,product_price,average_rating,reviews_count,width,height,legth,breadcrumbs_category_main,breadcrumbs_category_sub
1828,"BESTÅ Storage combination w/glass doors - black-brown Lappviken/Sindvik black-brown clear glass 47 1/4x16 1/2x76 """,https://www.ikea.com/us/en/p/besta-storage-combination-w-glass-doors-black-brown-lappviken-sindvik-black-brown-clear-glass-s79059262/,https://www.ikea.com/us/en/images/products/besta-storage-combination-w-glass-doors-black-brown-hanviken-sindvik-black-brown-clear-glass__0350229_pe535117_s5.jpg,420.0,2.6,5.0,16.25,3.25,76.75,Shelves,Display cabinets
1829,"HAVSTA Storage combination w/glass doors - dark brown 95 5/8x18 1/2x83 1/2 """,https://www.ikea.com/us/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s59265965/,https://www.ikea.com/us/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0720024_pe732367_s5.jpg,1137.0,4.5,10.0,15.25,4.5,37.25,Shelves,Dining room cabinets & cupboards
1830,"BESTÅ Storage combination with drawers - white/Selsviken high-gloss/beige 70 7/8x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-drawers-white-selsviken-high-gloss-beige-s69412664/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996745_pe822517_s5.jpg,330.0,4.0,2.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1831,"EKET Storage combination with legs - white gray-turquoise/wood 13 3/4x13 3/4x31 1/2 """,https://www.ikea.com/us/en/p/eket-storage-combination-with-legs-white-gray-turquoise-wood-s99386084/,https://www.ikea.com/us/en/images/products/eket-storage-combination-with-legs-dark-gray-red-brown-wood__1017339_pe830779_s5.jpg,70.0,5.0,1.0,14.25,3.75,16.25,Shelves,Dining room cabinets & cupboards
1832,"HAVSTA Storage combination w/glass doors - white 63 3/4x14 5/8x52 3/4 """,https://www.ikea.com/us/en/p/havsta-storage-combination-w-glass-doors-white-s69266059/,https://www.ikea.com/us/en/images/products/havsta-storage-combination-w-glass-doors-dark-brown__0626867_pe693037_s5.jpg,428.0,5.0,4.0,15.25,4.5,37.25,Shelves,Dining room cabinets & cupboards
1833,"HAVSTA Storage combination with doors - dark brown 31 7/8x18 1/2x83 1/2 """,https://www.ikea.com/us/en/p/havsta-storage-combination-with-doors-dark-brown-s69265984/,https://www.ikea.com/us/en/images/products/havsta-storage-combination-with-doors-dark-brown__0720184_pe732467_s5.jpg,349.0,4.8,18.0,15.25,4.75,37.25,Shelves,Dining room cabinets & cupboards
1834,"HEMNES Glass-door cabinet with 3 drawers - black-brown/light brown 35 3/8x77 1/2 """,https://www.ikea.com/us/en/p/hemnes-glass-door-cabinet-with-3-drawers-black-brown-light-brown-50452297/,https://www.ikea.com/us/en/images/products/hemnes-glass-door-cabinet-with-3-drawers-black-brown__0644208_pe702489_s5.jpg,399.0,4.4,46.0,15.0,5.0,39.75,Shelves,Display cabinets
1835,"BESTÅ Storage combination with doors - black-brown Selsviken/Stubbarp/high gloss dark olive-green 70 7/8x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-black-brown-selsviken-stubbarp-high-gloss-dark-olive-green-s49421725/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996712_pe822456_s5.jpg,315.0,4.1,23.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1836,"BESTÅ Storage combination with doors - black-brown/Lappviken/Stubbarp black-brown 47 1/4x16 1/2x29 7/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-black-brown-lappviken-stubbarp-black-brown-s99418891/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-lappviken-stubbarp-black-brown__0979773_pe814688_s5.jpg,217.0,0.0,0.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1837,"BESTÅ Storage combination with doors - black-brown Björköviken/Stubbarp/brown stained oak veneer 47 1/4x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer-s39421429/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-mejarp-brown-stained-oak-veneer__0994417_pe821071_s5.jpg,227.0,4.7,7.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1838,"EKET Wall-mounted cabinet combination - white 31 1/2x13 3/4x82 5/8 """,https://www.ikea.com/us/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,https://www.ikea.com/us/en/images/products/eket-wall-mounted-cabinet-combination-dark-gray__0625898_pe692505_s5.jpg,170.0,5.0,3.0,13.25,3.25,15.0,Shelves,Dining room cabinets & cupboards
1839,"BESTÅ Wall-mounted cabinet combination - black-brown/Selsviken high-gloss/black 70 7/8x16 1/2x25 1/4 """,https://www.ikea.com/us/en/p/besta-wall-mounted-cabinet-combination-black-brown-selsviken-high-gloss-black-s29412468/,https://www.ikea.com/us/en/images/products/besta-wall-mounted-cabinet-combination-black-brown-bergsviken-black-marble-effect__0994652_pe821264_s5.jpg,330.0,0.0,0.0,14.0,0.75,23.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1840,"BESTÅ Storage combination with doors - white/Selsviken high-gloss/beige 47 1/4x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-white-selsviken-high-gloss-beige-s29209848/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-mejarp-brown-stained-oak-veneer__0994417_pe821071_s5.jpg,237.0,4.7,7.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1841,"BESTÅ Storage combination with doors - black-brown Selsviken/Stubbarp/high gloss dark olive-green 47 1/4x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-black-brown-selsviken-stubbarp-high-gloss-dark-olive-green-s99421431/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-mejarp-brown-stained-oak-veneer__0994417_pe821071_s5.jpg,207.0,4.7,7.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1842,"BESTÅ Storage combination with doors - white/Smeviken/Kabbarp white 70 7/8x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-white-smeviken-kabbarp-white-s29384899/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996712_pe822456_s5.jpg,330.0,4.1,23.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1843,"MILSBO Glass-door cabinet - anthracite 28 3/4x68 7/8 """,https://www.ikea.com/us/en/p/milsbo-glass-door-cabinet-anthracite-30396448/,https://www.ikea.com/us/en/images/products/milsbo-glass-door-cabinet-anthracite__0647484_pe704497_s5.jpg,229.0,4.5,48.0,15.5,3.75,64.25,Shelves,Display cabinets
1844,"BAGGEBO Cabinet with glass doors - metal/white 13 3/8x11 3/4x45 5/8 """,https://www.ikea.com/us/en/p/baggebo-cabinet-with-glass-doors-metal-white-80502998/,https://www.ikea.com/us/en/images/products/baggebo-cabinet-with-glass-doors-metal-white__0981557_pe815393_s5.jpg,44.99,0.0,0.0,13.75,1.75,54.25,Shelves,Display cabinets
1845,"BESTÅ Storage combination with drawers - white/Lappviken white 70 7/8x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-drawers-white-lappviken-white-s89412663/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996745_pe822517_s5.jpg,260.0,4.0,2.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1846,"BESTÅ Storage combination with drawers - white/Lappviken/Stubbarp white 70 7/8x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-drawers-white-lappviken-stubbarp-white-s79195636/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996745_pe822517_s5.jpg,280.0,4.0,2.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1847,"BESTÅ Storage combination with doors - white/Selsviken high-gloss/beige 70 7/8x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-white-selsviken-high-gloss-beige-s49324989/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996712_pe822456_s5.jpg,295.0,4.1,23.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1848,"FABRIKÖR Glass-door cabinet - black-blue 31 7/8x44 1/2 """,https://www.ikea.com/us/en/p/fabrikoer-glass-door-cabinet-black-blue-00363171/,https://www.ikea.com/us/en/images/products/fabrikoer-glass-door-cabinet-black-blue__0644200_pe702481_s5.jpg,159.0,4.7,79.0,17.25,4.25,44.25,Shelves,Display cabinets
1849,"BESTÅ Storage combination with drawers - white/Hanviken white 70 7/8x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-drawers-white-hanviken-white-s29412661/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996745_pe822517_s5.jpg,295.0,4.0,2.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1850,"EKET Wall-mounted storage combination - white stained oak effect/white 41 3/8x13 3/4x27 1/2 """,https://www.ikea.com/us/en/p/eket-wall-mounted-storage-combination-white-stained-oak-effect-white-s79336392/,https://www.ikea.com/us/en/images/products/eket-wall-mounted-storage-combination-dark-gray__0856970_pe780867_s5.jpg,95.0,0.0,0.0,13.25,3.25,15.0,Shelves,Dining room cabinets & cupboards
1851,"HÄLLAN Storage combination with doors - white 17 3/4x18 1/2x65 3/4 """,https://www.ikea.com/us/en/p/haellan-storage-combination-with-doors-white-s49249396/,https://www.ikea.com/us/en/images/products/haellan-storage-combination-with-doors-white__0555071_pe660109_s5.jpg,159.0,4.0,4.0,18.5,4.25,20.5,Shelves,Dining room cabinets & cupboards
1852,"HÄLLAN Storage combination with doors - white 17 3/4x18 1/2x26 3/8 """,https://www.ikea.com/us/en/p/haellan-storage-combination-with-doors-white-s89291312/,https://www.ikea.com/us/en/images/products/haellan-storage-combination-with-doors-white__0664415_pe712727_s5.jpg,59.0,1.0,2.0,18.5,4.25,20.5,Shelves,Dining room cabinets & cupboards
1853,"BESTÅ Storage combination with doors - white/Hanviken white 70 7/8x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-white-hanviken-white-s39325003/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996712_pe822456_s5.jpg,265.0,4.1,23.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1854,"BESTÅ Storage combination w doors/drawers - walnut effect light gray/Selsviken high-gloss/beige 47 1/4x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-w-doors-drawers-walnut-effect-light-gray-selsviken-high-gloss-beige-s19324764/,https://www.ikea.com/us/en/images/products/besta-storage-combination-w-doors-drawers-black-brown-kallviken-dark-gray-concrete-effect__0780696_pe760214_s5.jpg,255.0,0.0,0.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1855,"EKET Glass door - clear glass 12 5/8x12 5/8 """,https://www.ikea.com/us/en/p/eket-glass-door-clear-glass-30428901/,https://www.ikea.com/us/en/images/products/eket-glass-door-clear-glass__0783761_pe761568_s5.jpg,10.0,4.7,7.0,12.5,1.25,15.75,Shelves,Display cabinets
1856,"BESTÅ Storage combination with doors - white/Selsviken high-gloss/white 47 1/4x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-white-selsviken-high-gloss-white-s19324599/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-kallviken-dark-gray-concrete-effect__0780527_pe760108_s5.jpg,185.0,4.8,9.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1857,"BESTÅ Storage combination with drawers - Laxviken white/Selsviken high-gloss/white 70 7/8x15 3/4x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-drawers-laxviken-white-selsviken-high-gloss-white-s29195653/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-drawers-black-brown-lappviken-sindvik-black-brown-clear-glass__0781754_pe760942_s5.jpg,350.0,0.0,0.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1858,"BESTÅ Wall-mounted cabinet combination - black-brown Hedeviken/oak veneer 70 7/8x16 1/2x25 1/4 """,https://www.ikea.com/us/en/p/besta-wall-mounted-cabinet-combination-black-brown-hedeviken-oak-veneer-s19424117/,https://www.ikea.com/us/en/images/products/besta-wall-mounted-cabinet-combination-black-brown-bergsviken-black-marble-effect__0994652_pe821264_s5.jpg,330.0,4.3,6.0,14.0,0.75,23.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1859,"BESTÅ Storage combination with doors - white Selsviken/Glassvik high-gloss/white frosted glass 70 7/8x16 1/2x44 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-white-selsviken-glassvik-high-gloss-white-frosted-glass-s89208191/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-lappviken-light-gray-brown-clear-glass__0994556_pe821232_s5.jpg,570.0,4.0,2.0,16.25,4.5,51.0,Shelves,Display cabinets
1860,"HAVSTA Glass-door cabinet - gray 31 7/8x13 3/4x48 3/8 """,https://www.ikea.com/us/en/p/havsta-glass-door-cabinet-gray-10415198/,https://www.ikea.com/us/en/images/products/havsta-glass-door-cabinet-dark-brown__0632477_pe695403_s5.jpg,210.0,4.6,21.0,15.25,4.5,37.25,Shelves,Display cabinets
1861,"BESTÅ Storage combination with doors - black-brown/Glassvik black/smoked glass 70 7/8x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-black-brown-glassvik-black-smoked-glass-s29325070/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-kallviken-dark-gray-concrete-effect__0780769_pe760342_s5.jpg,310.0,0.0,0.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1862,"BRIMNES Glass-door cabinet - white 31 1/2x74 3/4 """,https://www.ikea.com/us/en/p/brimnes-glass-door-cabinet-white-90409872/,https://www.ikea.com/us/en/images/products/brimnes-glass-door-cabinet-black__0601743_pe681617_s5.jpg,149.0,4.7,68.0,15.25,3.25,38.0,Shelves,Display cabinets
1863,"EKET Wall-mounted shelving unit - dark gray 27 1/2x9 7/8x27 1/2 """,https://www.ikea.com/us/en/p/eket-wall-mounted-shelving-unit-dark-gray-s29435224/,https://www.ikea.com/us/en/images/products/eket-wall-mounted-shelving-unit-dark-gray__0474330_pe615052_s5.jpg,80.0,0.0,0.0,14.0,5.75,28.75,Shelves,Dining room cabinets & cupboards
1864,IDÅSEN Cabinet with doors and drawers,https://www.ikea.com/us/en/p/idasen-cabinet-with-doors-and-drawers-90496398/,https://www.ikea.com/us/en/images/products/idasen-cabinet-with-doors-and-drawers__1020156_pe831808_s5.jpg,249.0,5.0,1.0,19.0,4.75,34.0,Shelves,Filing cabinets & storage cabinets
1865,"BESTÅ Storage combination with doors - walnut effect light gray/Laxviken/Stubbarp white 70 7/8x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-walnut-effect-light-gray-laxviken-stubbarp-white-s99139908/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996712_pe822456_s5.jpg,315.0,4.1,23.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1866,"BESTÅ Storage combination w doors/drawers - black-brown Lappviken/Sindvik/Stubbarp black-brown clear glass 47 1/4x16 1/2x94 1/2 """,https://www.ikea.com/us/en/p/besta-storage-combination-w-doors-drawers-black-brown-lappviken-sindvik-stubbarp-black-brown-clear-glass-s59440653/,https://www.ikea.com/us/en/images/products/besta-storage-combination-w-doors-drawers-black-brown-lappviken-sindvik-stubbarp-black-brown-clear-glass__0979794_pe814709_s5.jpg,515.0,0.0,0.0,16.25,4.5,51.0,Shelves,Display cabinets
1867,"BESTÅ Storage combination with drawers - walnut effect light gray/Selsviken high-gloss/white 70 7/8x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-drawers-walnut-effect-light-gray-selsviken-high-gloss-white-s39325178/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996745_pe822517_s5.jpg,330.0,4.0,2.0,16.25,4.5,51.0,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1868,"BESTÅ Storage combination w doors/drawers - white/Sutterviken/Kabbarp white 47 1/4x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-w-doors-drawers-white-sutterviken-kabbarp-white-s79384887/,https://www.ikea.com/us/en/images/products/besta-storage-combination-w-doors-drawers-black-brown-kallviken-dark-gray-concrete-effect__0780696_pe760214_s5.jpg,257.0,0.0,0.0,2.0,2.0,14.5,Shelves,"Buffet tables, sideboard buffets & buffet cabinets"
1869,"BESTÅ Storage combination with doors - black-brown Selsviken/Glassvik high gloss/black smoked glass 70 7/8x16 1/2x44 1/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-doors-black-brown-selsviken-glassvik-high-gloss-black-smoked-glass-s09208185/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-doors-black-brown-lappviken-light-gray-brown-clear-glass__0994556_pe821232_s5.jpg,570.0,4.0,2.0,16.25,4.5,51.0,Shelves,Display cabinets
1870,"BRIMNES Cabinet with doors - glass/white 30 3/4x37 3/8 """,https://www.ikea.com/us/en/p/brimnes-cabinet-with-doors-glass-white-50300666/,https://www.ikea.com/us/en/images/products/brimnes-cabinet-with-doors-glass-black__0621549_pe689983_s5.jpg,99.0,4.8,73.0,16.5,3.25,38.5,Shelves,Display cabinets
1871,"BESTÅ Storage combination with drawers - black-brown/Selsviken high gloss/black smoked glass 70 7/8x16 1/2x25 5/8 """,https://www.ikea.com/us/en/p/besta-storage-combination-with-drawers-black-brown-selsviken-high-gloss-black-smoked-glass-s59412650/,https://www.ikea.com/us/en/images/products/besta-storage-combination-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0996745_pe822517_s5.jpg,340.0,4.0,2.0,16.25,4.5,51.0,Shelves,Display cabinets
